Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels,IPA_Transcript,Child,Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_20.wav,big,big,,,Correct,[],bɪg,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_21.wav,smile,smile,,,Correct,[],smaɪʌl,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_22.wav,on,on,,,Correct,[],ˈɑn,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_23.wav,his,his,,,Correct,[],hɪz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_24.wav,face,face,,,Correct,[],feɪs,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801217_word_segment_1.wav,Soccer,Soccer,,,Correct,[],sɑkər,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801217_word_segment_2.wav,was,was,,,Correct,[],wʌz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801217_word_segment_3.wav,now,now,,,Correct,[],naʊ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801217_word_segment_4.wav,his,his,,,Correct,[],hɪz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801217_word_segment_5.wav,favorite,favorite,,,Correct,[],feɪvɹɪt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801217_word_segment_6.wav,game,game,,,Correct,[],geɪm,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801217_word_segment_7.wav,and,and,,,Correct,[],ʌnd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801217_word_segment_8.wav,bɹoʊniz,Brownie's,,bɹoʊniz,Phonological Error,['Vowel Substitution'],bɹoʊniz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801217_word_segment_9.wav,too,too,,,Correct,[],tu,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_1.wav,Bluey,Bluey,,,Correct,[],blˈui,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_2.wav,and,and,,,Correct,[],ʌnd,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_3.wav,Bingo,Bingo,,,Correct,[],bɪŋgoʊ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_4.wav,play,play,,,Correct,[],pleɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_5.wav,happily,happily,,,Correct,[],hæpʌli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_6.wav,in,in,,,Correct,[],ʌn,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_7.wav,the,the,,,Correct,[],ðɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_8.wav,lih.,lively,lih.,lɪ.,Mixed Error+Phonological+Disfluency Error,"['Vowel Substitution', 'Stutter']",lɪ.,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_9.wav,ɪn,in,,ɪn,Disfluency Error,['Repair'],ɪn,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_10.wav,ðɪ,the,,ðɪ,Disfluency Error,['Repair'],ðɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_11.wav,lively,lively,,,Correct,[],laɪvli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801218_word_segment_12.wav,park,park,,,Correct,[],pɑɹk,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_1.wav,The,The,,,Correct,[],ðɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_2.wav,sun,sun,,,Correct,[],sʌn,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_3.wav,shines,shines,,,Correct,[],ʃˈaɪnz,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_4.wav,brightly,brightly,,,Correct,[],bɹaɪtli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_5.wav,as,as,,,Correct,[],æz,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_6.wav,they,they,,,Correct,[],ðeɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_7.wav,cheerfully,cheerfully,,,Correct,[],tʃɪɹfʌli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_8.wav,swing,swing,,,Correct,[],swɪŋ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_9.wav,high,high,,,Correct,[],haɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_10.wav,and,and,,,Correct,[],ʌnd,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801219_word_segment_11.wav,low,low,,,Correct,[],laʊ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801220_word_segment_1.wav,Bingo,Bingo,,,Correct,[],bɪŋgoʊ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801220_word_segment_2.wav,giggles,giggles,,,Correct,[],gˈɪgʌlz,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801220_word_segment_3.wav,loudly,loudly,,,Correct,[],laʊdli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801220_word_segment_4.wav,enjoying,enjoying,,,Correct,[],ɛndʒɔɪɪŋ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801220_word_segment_5.wav,the,the,,,Correct,[],ðɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801220_word_segment_6.wav,gentle,gentle,,,Correct,[],dʒɛntEL,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801220_word_segment_7.wav,breeze,breeze,,,Correct,[],bɹiz,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_1.wav,Suddenly,Suddenly,,,Correct,[],sʌdENli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_2.wav,Bluey,Bluey,,,Correct,[],blˈui,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_3.wav,stops,spots,stops,stɑps,Orthographic Error,['Left Right Tracking Substitution'],stɑps,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_4.wav,spots,spots,,,Correct,[],spɑts,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_5.wav,a,a,,,Correct,[],ʌ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_6.wav,lovely,lovely,,,Correct,[],lʌvli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_7.wav,butterfly,butterfly,,,Correct,[],bʌtʌɹflaɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_8.wav,fluttering,fluttering,,,Correct,[],flˈʌtərɪŋ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_9.wav,g.,gracefully,,g.,Disfluency Error,['Stutter'],g.,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_10.wav,glay.,gracefully,glay.,gleɪ.,Mixed Error+Phonological+Disfluency Error,"['Consonant Substitution', 'Stutter', 'Repair']",gleɪ.,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801221_word_segment_11.wav,gracefully,gracefully,,,Correct,[],gɹeɪsfʌli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_1.wav,They,They,,,Correct,[],ðeɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_2.wav,decide,decide,,,Correct,[],dɪsaɪd,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_3.wav,to,to,,,Correct,[],toʊ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_4.wav,follow,follow,,,Correct,[],fɑloʊ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_5.wav,the,the,,,Correct,[],ðɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_6.wav,butterfly,butterfly,,,Correct,[],bʌtʌɹflaɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_7.wav,eagerly,eagerly,,,Correct,[],igərli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_8.wav,exploring,exploring,,,Correct,[],ɪksplˈɔɹɪŋ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_9.wav,the,the,,,Correct,[],ðɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_10.wav,lush,lush,,,Correct,[],lʌʃ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801222_word_segment_11.wav,garden,garden,,,Correct,[],gɑɹdʌn,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_1.wav,Both,Both,,,Correct,[],bʌʊθ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_2.wav,dogs,dogs,,,Correct,[],dɔgz,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_3.wav,trot,trot,,,Correct,[],tɹɑt,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_4.wav,mɛ.,merrily,,mɛ.,Disfluency Error,['Stutter'],mɛ.,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_5.wav,merrily,merrily,,,Correct,[],mɛɹɪli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_6.wav,ð.,their,,ð.,Disfluency Error,['Stutter'],ð.,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_7.wav,their,their,,,Correct,[],ðər,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_8.wav,tails,tails,,,Correct,[],teɪlz,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_9.wav,wæ.,wagging,,wæ.,Disfluency Error,['Stutter'],wæ.,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_10.wav,wægɪ.,wagging,,wægɪ.,Disfluency Error,"['Stutter', 'Repair']",wægɪ.,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_11.wav,wagging,wagging,,,Correct,[],wˈægɪŋ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801223_word_segment_12.wav,briskly,briskly,,,Correct,[],bɹɪskli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_1.wav,Near,Near,,,Correct,[],nɪər,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_2.wav,the,the,,,Correct,[],ðɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_3.wav,pond,pond,,,Correct,[],pɑnd,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_4.wav,they,they,,,Correct,[],ðeɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_5.wav,watch,watch,,,Correct,[],wɑtʃ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_6.wav,the,the,,,Correct,[],ðɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_7.wav,butterfly,butterfly,,,Correct,[],bʌtʌɹflaɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_8.wav,land,land,,,Correct,[],lænd,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_9.wav,softly,softly,,,Correct,[],sɔftli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_10.wav,on,on,,,Correct,[],ˈɑn,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_11.wav,a,a,,,Correct,[],ʌ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801224_word_segment_12.wav,lily,lily,,,Correct,[],lɪli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801225_word_segment_1.wav,As,As,,,Correct,[],æz,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801225_word_segment_2.wav,the,the,,,Correct,[],ðɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801225_word_segment_3.wav,day,day,,,Correct,[],deɪ,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801225_word_segment_4.wav,ends,ends,,,Correct,[],ɛndz,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
processed_audio/annotated_word_segments/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_uD4Bn5PhUJNjkdq3OWSc_1741298001_195801225_word_segment_5.wav,quietly,quietly,,,Correct,[],kwaɪɪtli,ejZWulX03uRlAA3C5VqYK6jKNYs1,2nd Grade
