original_audio_name	ordered_sentences	issues
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_3O9WRfkAoyuKpN0iRre5_1741315925.wav	"['In the lush, green expanse of the jungle, a small band of gorillas was at play.', ""They were the mightiest creatures in this wild paradise, but today they weren't feared kings—today, they were playful friends enjoying a game of tag."", 'At the center of the group was a young gorilla named Jake.', 'Jake was full of energy and laughter, always ready to take on a challenge.', 'He loved games, and tag was his favorite.', 'He was swift and clever, able to dodge and weave around the thick trees with ease.', 'Jake called out to his friends, ""Who wants to play tag?', 'I\'ll be \'it\' first!""', 'The other gorillas cheered and quickly agreed.', ""Among them was Nate, Jake's best friend."", ""Nate was always up for a game, though he wasn't as fast as Jake."", 'He loved the thrill of the chase and the laughter it brought.', 'The jungle filled with the sound of thumping feet and joyous cries as the gorillas darted in and out of the foliage.', 'Nate chased after Jake with determination.', ' ""You won\'t escape me, Jake!"" ', 'Nate shouted, his voice a booming echo in the forest.', 'Jake smiled and dashed away, his long arms swinging him effortlessly through the vines.', 'Yet, Nate was smart.', 'He knew the jungle paths well, and took a quick chance to cut Jake off.', 'Suddenly, Jake found himself cornered by the mighty Nate.', 'With a playful roar, Nate tagged Jake.', '""Got you, Jake!"" Nate exclaimed, his eyes bright with victory.', 'Jake laughed heartily and said, ""You are the new champion, Nate!', 'Let\'s play again!""', 'The other gorillas clapped their hands in joy, eager for more fun.', 'As the sun dipped low, painting the sky with shades of orange and pink, the gorillas decided it was time to rest.', 'They gathered in a circle, sharing tales of their playful escapades and dreams of future games.', 'In that magical jungle, the day ended with smiles, proving once more that even in the wild, friendship and play create a special bond that stands the test of time.']"	"{""text"":[""Repeated clause \""Jake's best friend\"" in sen. 10."",""The n in \""again\"" at the end of sen. 24 blends into the \""the\"" at the beginning of sen. 25. He doesn't even take a beat or a breath so it is hard to separate these two sentences especially. "",""Again, there is almost no break or pause between the end of sen. 25 and 26 making them hard to separate. "",""Yet again, the end of 27 the \""games\"" blends into the \""in\"" in sen. 28. Even though they are different sounds, he's reading too quickly. I can separate the sentences; it just sounds choppy because there are no breaks or breaths between words. ""]}"
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_6jmTq8Go3LLM6BJBddqS_1742430691.wav	"['One sunny day, Sunny D the puppy wanted to play outside.', 'He saw the bright rays of the sun and wagged his tail with joy.', 'The day was perfect for fun and games!', 'Sunny D ran to a trail near his home.', 'Along the way, he spotted a snail by the rail.', '""Hello, snail!"" Sunny D said with a wag.', 'The snail smiled and slowly slithered away.', 'Next, Sunny D reached a bay by the lake.', 'He saw his friend, Jay the jaybird, flying high in the sky.', '""Let\'s play!"" Jay chirped.', 'Sunny D and Jay played by the bay, chasing each other in a happy chase.', 'As the sun began to set, Sunny D decided it was time to head home.', 'The sky was painted in hues of red and gold.', 'He waved goodbye to Jay and trotted back down the trail.', 'Sunny D felt tired but very happy after such a wonderful day in the sun.', 'Sunny D lay on his cozy bed and drifted into a peaceful sleep, dreaming of another sunny day full of play and fun.']"	"{""text"":[""M: Sentence Segmentation Error. Two intended sentences should be listed as one: \""\""Hello, snail!\""\"" and  \""Sunny D said with a wag.\"" I segmented as one."",""M: Sentence Segmentation Error. Two intended sentences should be listed as one: \""\""Let's play!\""\"" and \""Jay chirped.\"" I segmented as one.""]}"
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812.wav	"['Zade loved playing basketball.', 'Each day, he would wear his gear and head to the court near his home.', 'The air was fresh, and Zade felt eager.', 'One sunny day, he was determined to perfect his jump shot.', 'He took a deep breath, focused, and leapt into the air.', 'The ball soared and went through the hoop without touching the rim.', 'The cheer from his friends was loud and filled Zade with pride.', 'But during practice, he took a hard fall and tore his sneaker.', 'His friends were there to help and show they care.', 'Zade sat on the bench with a small tear in his eye, thinking his day was over.', 'However, his friend Clare came to him with a sly smile.', '""I have a spare pair in my bag!"" she said.', 'Zade was thrilled.', 'He laced up the new sneakers and returned to the game with flair.', ""By the end of the day, Zade's team won."", 'As they left the court, Zade felt a sense of joy.', 'He learned that friendship and care make any tough time easier to bear.']"	"{""text"":[""The intended sentence \""However, his friend Clare came to him with a sly smile. \""I have a spare pair in my bag!\"" she said\"" feels like it should be counted as two sentences? I imagine this is probably something denoted as one sentence by the original reference sheet. I marked as one sentence in the annotations but I feel it should be two."",""M: created two separate segments for the previously combined intended utterance \""However, his friend Clare came to him with a sly smile. \""I have a spare pair in my bag!\"" she said.\"" Also cleaned up audio overlaps as well as incorrect sentence segmentation ""]}"
uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_wa5NwUIJNWo3U9ToZEHp_1743039412.wav	"['Zade was excited to stay at home with Zeus, his playful dog.', 'He woke up one sunny day and said, ""Today is a great day to play!""', 'After breakfast, Zade opened the gate and danced across the lawn.', '""Come on, Zeus! Let\'s play!"" he called.', 'Zeus wagged his tail and followed him happily.', 'They played with a pail of toys in the yard.', 'Zade threw a ball, and Zeus chased it with great speed, bringing it back each time.', 'Later, they decided to sail their paper boats in a nearby stream.', 'Zade made the boats with care, folding each corner with precision.', '""We must sail all the boats today!"" said Zade with glee.', ""As they watched the boats, Zade and Zeus stayed together by the water's edge."", 'Finally, the sun began to fade away.', 'The sky turned a lovely shade of gray.', 'Zade yawned and said, ""It\'s late, Zeus, let\'s go home.""', 'They walked back through the gate, feeling happy and tired from their day of fun.', 'At home, Zade patted Zeus and said, ""You\'re the best friend, Zeus. What a wonderful day we had!""', 'Then they both lay on the mat, ready to dream of their next adventure.']"	"{""text"":[""Sentence segmentation error. \""'Come on Zeus!\"" and \""Let's play!' he called.'\"" should be a single sentence (i.e., \""'Come on Zeus! Let's play!' he called.\"")"",""Some background noise; talking, etc."",""Sentence segmentation error. \""At home, Zade patted Zeus and said, 'You're the best friend, Zeus.\"" and \""What a wonderful day we had!'\"" should be a single sentence (i.e., \""At home, Zade patted Zeus and said, 'You're the best friend, Zeus. What a wonderful day we had!'\"")""]}"
uid_vrDD6j0aEnQfytObzHmMJYKTeFf2_sid_4vWA3DF2NUWsIyZHlX8u_1743005920.wav	"['Gil was a young lad who dreamt of being the president.', 'One sunny day, he put on his best red cap and met his friend Gus.', 'They stood on a big log in the yard and gave speeches, each taking turns.', 'Gus and Gil had a fun club where each member got to play president for a day.', ""Today, it was Gil's turn."", 'His job was to plan a fun run and make sure everyone enjoyed the day.', 'With a jump and a grin, Gil did his best as president, and the club had a blast.']"	
uid_vrDD6j0aEnQfytObzHmMJYKTeFf2_sid_8EF8UF8JxXiWOyBQl5p9_1743006091.wav	['Max had a cat named Sam.', 'Sam sat on a mat.', 'The sun was hot, but the mat was cool.', 'Max gave Sam a pat.', 'Sam was glad.', 'Then, Max and Sam ran to the park.', 'They had lots of fun.', 'When the sun set, they went back.', 'Sam was happy with Max.']	Audio starts after first word of Sentence 1
uid_vyxZfTTt3KcuCEMvCj18qbdqgti1_sid_uoOivaGUyocdW728a6eu_1741143254.wav	"['On a sunny day, Tim decided to rebuild his old kite.', 'First, he prepared the materials he needed.', 'Carefully, he began to reconstruct its frame, recalling how his father taught him the right way to align the sticks.', ' After some time, he started to relax, feeling proud of his progress. ', 'Tim realized he forgot something—he needed to reattach the colorful tail. ', 'He found it in the box labeled ""Kite Parts"". ', 'Finally, with everything in place, he was ready for a test flight. ', 'The wind was perfect, and the kite soared high. ', 'Tim celebrated his successful rebuild, feeling accomplished.']"	"M: Most of the intended sentences are not read by the child. The child reads up to the Intended Sentence 3 (""Carefully, he began to reconstruct its frame, recalling how his father taught him the right way to align the sticks"") and only reads part of it."
uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_0eEhXeqp2QWzu6x13UTA_1741140288.wav	"['Penny planned to prepare a pretty pre-dinner treat.', 'She preheated the oven and reached for her recipe book.', 'The pages revealed a sweet surprise—a recipe for a pre-cut pie with fresh peaches.', 'Penny reread the steps carefully.', 'She mixed and poured, then placed the pie in the oven to bake.', 'While waiting, Penny previewed the rest of the recipe to ensure everything was right.', 'Soon, the sweet smell filled the room as the pie reached its peak.', 'Her efforts led to a delightful reward.', ""Penny's family rejoiced at the first bite, and she resolved to recreate the treat soon.""]"	
uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_EWrmt6kSmwKACKbLS43Q_1742751642.wav	['Timmy the brave cat lived in a big, green house.', 'One day, he heard a strange noise in the yard.', 'Timmy peeked through the window and saw a small, brown mouse.', 'The mouse was shivering in the cold breeze.', 'Timmy decided to help.', 'He opened the door and invited the mouse inside.', 'The mouse smiled and thanked Timmy with a little squeak.', 'They shared a warm meal and became friends.', 'From then on, the house was filled with laughter and cheer, and Timmy was glad he had opened his heart to a new friend.']	
uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_F6kP38GjRiJXRwDKJ6rm_1741822595.wav	"['Max the frog hops into the bog.', ""It's a foggy morning, and he plans to jog."", 'The bog is full of logs and mud.', 'Max jumps over a log and lands with a thud.', 'He spots his pal, Ned, the dog.', 'Ned is on a quest to find a red flag.', '""Can I join?"" Max asks quick.', 'Ned nods, and they dash, slick and brisk.', 'They hop past a big rock and see a tin can.', 'Max taps the can, and out jumps a small crab with a tan.', 'The crab snaps, but Max grins.', '""No harm,"" says Ned, with a wag of his chin.', 'On the sand, they spot the red flag.', '""Hooray!"" barks Ned, his tail a-gag.', 'Together they tug, then wave it high.', 'Max and Ned cheer under the sky.', 'The sun sets as they head back.', 'Max feels glad; his day was a fun-packed track.', 'With yawns and hops, he bids Ned goodbye.', 'Max returns, the star-lit bog his lullaby.']"	"M: Sentence segmentation error. ""Can I join?"" and ""Max asks quick."" are listed as two separate sentences but should be combined as one."
uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_Ghzut1tFF70il3mOLP49_1741822392.wav	"['One sunny day, Claire decided to explore the fair by the sea.', 'She wore her favorite pair of sneakers and set off with her pet parrot, Bear, perched on her shoulder.', 'The fair was lively, bursting with cheerful sounds.', 'A bear on a tiny bike began to spin around, making everyone stare in awe.', 'Claire and Bear shared a clear, sweet cotton treat that made them cheer with delight.', 'As they wandered, Claire found an art stand where the artist drew a rare, intricate mare.', 'The art was so vivid, Claire could hardly tear her eyes away.', 'The artist gave her a tear-shaped stone as a memento.', 'Heading back, Claire realized it was a day filled with rare, dear moments.', ""She held Bear close, feeling grateful for moments that were as sweet as the fair's air."", 'And so, with her heart full of cheer, Claire and Bear made their way home, sharing stories of their maritime escapade with every step.']"	
uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_VsltCokjaMn039uJvqj8_1741140616.wav	['Lizzy was looking for her colorful pillow.', 'She felt sleepless and wanted to nap peacefully.', 'Her room, however, was a mess.', 'Lizzy was a bit forgetful, but she decided to be helpful and tidy up.', 'As she cleaned, she found her pillowless chair looked graceful without clutter.', 'Finally, under her desk, she found her pillow, which was cheerful and bright.', 'She placed it on her bed and laid down.', 'Feeling restful, Lizzy drifted into a dreamless sleep.', 'Her day, once stressful, turned peaceful.', 'Lizzy was thankful for her tidy room and the restful nap it allowed.']	Background audio at the beginning
uid_zIPazMYB9WUmRZJJLlrBka2GK663_sid_otLJZhWyMisfQ2v6fxWB_1741638816.wav	['Lilly lived happily in a small village by the sea.', 'She smiled brightly every morning while watching the sun rise slowly.', 'Her sister Molly often joined her, and they would chat cheerfully about their day ahead.', 'One day, they decided to explore a nearby hill.', 'Molly packed a lovely picnic, and they set off, chatting busily.', 'The path was rocky, but they walked carefully, helping each other over the rough spots.', 'The top of the hill offered a stunning view.', 'They could see the waves crashing softly on the shore.', 'They spread their picnic blanket and ate hungrily.', 'The wind blew gently, making them feel extremely cozy under the bright sky.', 'After their meal, they lay quietly, watching the clouds drift lazily along.', 'Finally, as the sun began to set, they packed up and descended slowly.', 'The day had been wonderfully spent, filled with laughter and bonding.', 'They returned home, feeling thankful and hugging each other tightly before saying goodnight.']	"""After their meal"" sentence: he began reading part of a previous sentence and then went back to the rest of the current sentence. "
